founder	side	K_f	lev_sum	lev_mean	lev_median	lev_p25	lev_p75	lev_p90	frac_low_ac	frac_v_low_ac	cov
9527	PG	2160828	40496.75957502494	0.01874131563225992	0.004545454545454545	0.004366812227074236	0.006711409395973154	0.03125	0.03981436745543838	0.012367944139931544	29.571857777777776
9528	PG	2191038	56754.07499799166	0.025902825509184074	0.0045662100456621	0.004366812227074236	0.008064516129032258	0.0625	0.06558307067243928	0.019106925575914247	17.543506666666666
9529	PG	2202305	41707.49476819862	0.018938110192820077	0.0045662100456621	0.004366812227074236	0.006944444444444444	0.03225806451612903	0.039268856947607164	0.011876647421678651	27.899936296296296
9534	PG	2225950	45156.84610449772	0.0202865500592995	0.0045871559633027525	0.004366812227074236	0.007692307692307693	0.043478260869565216	0.045579190907253084	0.01126170848401806	34.07563259259259
9535	PG	2189455	45112.86111016462	0.020604607589635147	0.0045662100456621	0.004366812227074236	0.007246376811594203	0.04	0.047936586958855054	0.01278217638636099	27.455202962962964
9539	PG	2192486	40436.89952028703	0.01844340147224978	0.0045662100456621	0.004366812227074236	0.006896551724137931	0.03225806451612903	0.03792452950668784	0.010643625546525724	21.846263703703702
9544	PG	2247264	45879.88718065482	0.020415886687391787	0.0045871559633027525	0.004366812227074236	0.007751937984496124	0.041666666666666664	0.0538441411422957	0.00849076921981574	27.714539259259258
9547	PG	2219325	43946.91863536307	0.019801930152349507	0.0045662100456621	0.004366812227074236	0.007407407407407408	0.041666666666666664	0.042633683665078345	0.010912326946256181	24.187831111111112
9548	PG	2225053	42800.37029527576	0.019235663283200786	0.0045662100456621	0.004366812227074236	0.007407407407407408	0.037037037037037035	0.039892083469472414	0.011150745622688538	36.72422334814815
9560	PG	2248822	44995.07352686151	0.02000828590562593	0.0045871559633027525	0.004366812227074236	0.007751937984496124	0.041666666666666664	0.05341063009878061	0.0068080088152819565	24.33442962962963
9562	PG	2213191	44874.117829630144	0.02027575470423933	0.0045662100456621	0.004366812227074236	0.007633587786259542	0.045454545454545456	0.04769357909010113	0.00986313427083338	20.856503703703705
9574	PG	2179904	55737.23310017646	0.02556866407886607	0.0045662100456621	0.004366812227074236	0.007692307692307693	0.05263157894736842	0.06216604033939109	0.0206238439857902	26.460183703703702
9577	PG	2219398	51119.08160135312	0.02303285918134247	0.0045871559633027525	0.004366812227074236	0.00819672131147541	0.05555555555555555	0.05727949651211725	0.013885747396366041	28.164094814814813
9579	PG	2223446	47921.340125092494	0.021552733965696715	0.0045871559633027525	0.004366812227074236	0.007751937984496124	0.043478260869565216	0.049675593650576624	0.013999890260433578	23.98942962962963
9584	PG	2201911	39322.473127270474	0.017858339018820685	0.0045662100456621	0.004366812227074236	0.007042253521126761	0.03333333333333333	0.035494168474565956	0.009702481162953453	25.276245925925927
9586	PG	2216447	41729.51281640032	0.0188272098617293	0.0045662100456621	0.004366812227074236	0.007407407407407408	0.038461538461538464	0.040154355145870846	0.009263474380393485	25.717674074074075
9587	PG	2206458	38327.30824698783	0.017370513396125296	0.0045662100456621	0.004366812227074236	0.007042253521126761	0.034482758620689655	0.033684756292664535	0.007651176682266329	25.484284444444445
9591	PG	2199952	39105.09090205269	0.017775429146659878	0.0045662100456621	0.004366812227074236	0.006896551724137931	0.03125	0.03798719244783522	0.009492479835923693	27.137672592592594
9595	PG	2200224	45118.74405039108	0.020506432095273516	0.0045662100456621	0.004366812227074236	0.007142857142857143	0.037037037037037035	0.045477642276422765	0.014712592899632037	24.653672592592592
9596	PG	2196956	51396.33604589811	0.023394340189743495	0.0045662100456621	0.004366812227074236	0.007042253521126761	0.03571428571428571	0.051379727222575236	0.022960860390467536	20.095997037037037
9597	PG	2199671	39486.84697210959	0.017951251333544693	0.0045662100456621	0.004366812227074236	0.0070921985815602835	0.034482758620689655	0.040072356275097504	0.007502940212422676	28.81259851851852
9598	PG	2192998	96533.39560329088	0.04401891638902127	0.004608294930875576	0.004366812227074236	0.011494252873563218	0.125	0.11615058472465548	0.05433976683973264	22.974638518518518
9602	PG	2208397	41027.72386751206	0.018578056331136142	0.0045662100456621	0.004366812227074236	0.0072992700729927005	0.037037037037037035	0.04102342106061546	0.008664203039580293	36.58608148148148
9612	PG	2229461	43246.77571725093	0.019397861508791105	0.0045871559633027525	0.004366812227074236	0.007462686567164179	0.04	0.03724128836521473	0.011500986112786903	17.982124444444445
9619	PG	2280174	46476.4220670302	0.02038284011089952	0.004608294930875576	0.004366812227074236	0.008928571428571428	0.05555555555555555	0.05580363603830234	0.003286591286454455	16.920244444444446
9625	PG	2252991	46221.98668953287	0.020515832814925965	0.0045871559633027525	0.004366812227074236	0.008130081300813009	0.047619047619047616	0.044524367829254535	0.010087479266450688	20.392792592592592
9629	PG	2251797	45672.61563251208	0.02028274113186583	0.0045871559633027525	0.004366812227074236	0.0078125	0.045454545454545456	0.040989929376404714	0.011636040016040522	18.12409037037037
9632	PG	2272954	48826.69471324353	0.02148160266914488	0.004608294930875576	0.004366812227074236	0.008695652173913044	0.05555555555555555	0.05955113917835557	0.0053912221716761535	14.514937777777778
9634	PG	2198021	41202.28648967575	0.01874517417698728	0.0045662100456621	0.004366812227074236	0.007692307692307693	0.05	0.048394897046024586	0.0035440971674064988	18.473208888888887
9640	PG	2261944	48522.43065035999	0.02145164984206505	0.0045871559633027525	0.004366812227074236	0.00847457627118644	0.05263157894736842	0.05930429754229106	0.006492645264427413	18.50470074074074
9643	PG	2283635	47280.85340416131	0.020704207723283848	0.004608294930875576	0.004366812227074236	0.009009009009009009	0.05555555555555555	0.05653355286637313	0.003635870005495624	17.725927407407408
9649	PG	2150364	35656.756979394275	0.01658173080436348	0.004545454545454545	0.004366812227074236	0.0064516129032258064	0.023809523809523808	0.03225174900621476	0.010172231305955643	19.11261777777778
9657	PG	2176506	43683.85000906348	0.02007063155767247	0.004545454545454545	0.004366812227074236	0.006711409395973154	0.029411764705882353	0.041105331205151745	0.016451597192932158	15.309754074074075
9659	PG	2162499	36695.63247353707	0.016969086447455962	0.004545454545454545	0.004366812227074236	0.006578947368421052	0.025	0.0331394372899132	0.010600236115716123	20.652517037037036
9697	PG	2147785	32131.696663009876	0.014960387870764475	0.004545454545454545	0.004366812227074236	0.006369426751592357	0.022222222222222223	0.02678014791983369	0.007253519323395964	32.21489481481481
9698	PG	2158446	32788.753145522955	0.015190907321991355	0.004545454545454545	0.004366812227074236	0.0064516129032258064	0.023809523809523808	0.027771368845919703	0.00695963670158994	21.23226222222222
9699	PG	2153497	32951.205926028946	0.015301254622611012	0.004545454545454545	0.004366812227074236	0.006369426751592357	0.021739130434782608	0.028317197562847778	0.007902959697645272	16.762447407407407
9713	PG	2150408	34694.253553707735	0.0161338004479651	0.004545454545454545	0.004366812227074236	0.00641025641025641	0.023809523809523808	0.029458130736120774	0.009642356241234221	17.740462222222224
9716	PG	2102156	34483.29622373612	0.016403776039331106	0.004524886877828055	0.004366812227074236	0.006172839506172839	0.02127659574468085	0.0311813205109421	0.010467824462123649	16.337574814814815
9719	PG	2113027	31679.07410632488	0.014992271327495995	0.004524886877828055	0.004366812227074236	0.006097560975609756	0.018867924528301886	0.028642322128396847	0.00800888961664948	14.408303703703703
9723	PG	2168696	36063.69532405636	0.01662920728587887	0.004545454545454545	0.004366812227074236	0.006578947368421052	0.02564102564102564	0.030919040750755293	0.009630210965483405	13.089712592592592
9726	PG	2123466	34292.24007886225	0.016149182552893358	0.004545454545454545	0.004366812227074236	0.006369426751592357	0.023255813953488372	0.03205749468086609	0.008983897081469634	16.54036
9736	PG	2129392	34226.36375403884	0.016073303437807055	0.004545454545454545	0.004366812227074236	0.00625	0.021739130434782608	0.031747559866854014	0.009413954781458745	15.20285925925926
9737	PG	2273766	47758.42683106068	0.02100410808810611	0.004608294930875576	0.004366812227074236	0.008695652173913044	0.05263157894736842	0.05145032514339646	0.007228976068777526	14.81937037037037
9739	PG	2143998	36310.80941316551	0.016936027651688813	0.004545454545454545	0.004366812227074236	0.00641025641025641	0.02631578947368421	0.033641822427073156	0.010634338278300633	22.568933333333334
9741	PG	2141993	37618.46585620025	0.017562366383176906	0.004545454545454545	0.004366812227074236	0.00641025641025641	0.025	0.03766678976075085	0.010863714307189612	18.416496296296295
9743	PG	2076449	29323.249706738916	0.014121825147999742	0.004524886877828055	0.004366812227074236	0.005917159763313609	0.01818181818181818	0.023974101940379945	0.007816710162397439	15.895588148148148
9748	PG	2070494	29669.622262919547	0.014329731099399248	0.004524886877828055	0.004366812227074236	0.0058823529411764705	0.018867924528301886	0.026268127316476163	0.007647450318619614	15.533151111111112
9749	PG	2148046	34188.64302915995	0.015916159630268604	0.004545454545454545	0.004366812227074236	0.00641025641025641	0.022727272727272728	0.030520761659666506	0.009143193395299728	16.45165777777778
9761	PG	2214050	39987.79881676878	0.018060928532223203	0.0045662100456621	0.004366812227074236	0.006993006993006993	0.03125	0.03654163185113254	0.010460468372439647	22.034953037037038
9766	PG	2270137	48631.74623807876	0.02142238386409224	0.004608294930875576	0.004366812227074236	0.00819672131147541	0.05	0.05308269941417632	0.010287925354284785	13.228228859259259
9769	PG	2252398	38599.30048472254	0.017136980446938125	0.0045871559633027525	0.004366812227074236	0.007462686567164179	0.03333333333333333	0.03258083162922361	0.00709954457427151	41.24301037037037
9774	PG	2232003	38070.856963910745	0.01705681263148425	0.0045662100456621	0.004366812227074236	0.007042253521126761	0.030303030303030304	0.03400936289064128	0.007774183099216264	36.018472592592595
9775	PG	2133878	31345.790659143688	0.014689588935798432	0.004545454545454545	0.004366812227074236	0.0064516129032258064	0.02631578947368421	0.026250797843175664	0.005385968644880354	42.06427407407407
9779	PG	2251603	40951.70468730033	0.018187799841846156	0.0045871559633027525	0.004366812227074236	0.007407407407407408	0.03333333333333333	0.03789522398042639	0.009014466582252733	29.769785185185185
9781	PG	2215331	39265.4304891679	0.017724407995540124	0.0045662100456621	0.004366812227074236	0.006993006993006993	0.030303030303030304	0.03841592971885465	0.008367146941021454	28.6998
9782	PG	2233882	42501.57116172803	0.01902588013231139	0.0045871559633027525	0.004366812227074236	0.007194244604316547	0.03225806451612903	0.04084683076366612	0.012564674409839017	32.69413481481482
9784	PG	2258724	40501.22158241661	0.017931018390213507	0.0045871559633027525	0.004366812227074236	0.007462686567164179	0.034482758620689655	0.037039496636153864	0.009131261721219591	33.07747259259259
9803	PG	2238608	38961.676549102325	0.01740442120688496	0.0045871559633027525	0.004366812227074236	0.007194244604316547	0.03125	0.03461481420597085	0.008317668837063032	28.03148148148148
9804	PG	2227932	37964.630317089795	0.017040300295112148	0.0045662100456621	0.004366812227074236	0.007042253521126761	0.03125	0.034190451055059135	0.007545562431887508	29.87697777777778
9813	PG	2214824	39067.48548333111	0.017639092534364405	0.0045662100456621	0.004366812227074236	0.006993006993006993	0.03225806451612903	0.03673519882392461	0.008504061722285834	15.893705185185185
9814	PG	2212868	40054.08503967652	0.01810053064153692	0.0045662100456621	0.004366812227074236	0.006993006993006993	0.03225806451612903	0.039114398147562346	0.009119387148261894	15.842552592592593
9820	PG	2203011	43845.23402629066	0.019902412664435473	0.0045662100456621	0.004366812227074236	0.007194244604316547	0.04	0.04584271254206175	0.010993136212211378	17.99602074074074
9857	PG	2152652	37122.45477328993	0.017244986543709772	0.004545454545454545	0.004366812227074236	0.006666666666666667	0.030303030303030304	0.03671935826134461	0.007564622614338035	11.271434074074074
9920	PG	2232055	44147.43138352504	0.019778827754479637	0.0045871559633027525	0.004366812227074236	0.0072992700729927005	0.03333333333333333	0.04145551968925497	0.013554773515885585	31.593395555555556
9921	PG	2225359	42579.91512696105	0.0191339532753866	0.0045662100456621	0.004366812227074236	0.007246376811594203	0.03333333333333333	0.03821226148230465	0.012448328561818565	19.272976296296296
9925	PG	2172729	33237.411670124	0.015297541327116266	0.004545454545454545	0.004366812227074236	0.006622516556291391	0.02702702702702703	0.02802144215868615	0.006360204148791681	20.78494074074074
9933	PG	2245205	47683.29059431607	0.021237833781020475	0.0045871559633027525	0.004366812227074236	0.007462686567164179	0.038461538461538464	0.045293414187123224	0.015988740449090395	28.090687407407408
9941	PG	1991978	25693.369072445857	0.012898420099240984	0.0045045045045045045	0.004366812227074236	0.005649717514124294	0.01639344262295082	0.021413891117271374	0.005675765495402058	7.221549274074074
9944	PG	2089089	67382.19555921048	0.03225434414675989	0.004545454545454545	0.004366812227074236	0.008264462809917356	0.08333333333333333	0.08439133038372228	0.03091538943529931	23.19706297777778
9965	PG	2145573	36200.196846231316	0.01687204156942286	0.004545454545454545	0.004366812227074236	0.006578947368421052	0.02631578947368421	0.033320236598801345	0.009631925830535713	25.499490155555556
9966	PG	2057571	29145.302140019954	0.014164907135656536	0.004524886877828055	0.004366812227074236	0.005952380952380952	0.018867924528301886	0.02286579661163576	0.007696939741083054	7.850671318518518
9977	PG	1674144	12675.016942672888	0.007571043436330978	0.004424778761061947	0.004347826086956522	0.004807692307692308	0.006369426751592357	0.007312393677007474	0.0028850564825964793	6.3904736
9978	PG	2071079	37372.86314370387	0.018045117131555037	0.004524886877828055	0.004366812227074236	0.006134969325153374	0.023255813953488372	0.03871894794935393	0.013197951406006242	11.45706911111111
9985	PG	1885206	20737.65422587608	0.011000205932866795	0.004464285714285714	0.004366812227074236	0.005263157894736842	0.011627906976744186	0.014082280663227255	0.00584074101185759	7.0875478888888885
5772	cactus	2242879	41297.091368275556	0.01841253646241084	0.0045871559633027525	0.004366812227074236	0.0072992700729927005	0.03125	0.03844790557136609	0.010026399105792153	40.72393925925926
9947	cactus	2130269	90340.48414065895	0.04240801708172017	0.0045662100456621	0.004366812227074236	0.010309278350515464	0.125	0.11116436468821543	0.05224175913933874	10.443380644444444
