gene,SNPs,hits,Z,top_candidate_p,Z_pVal
3_2905,1,0,1.0779731021157752,1.0,0.5242210318231693
3_2906,11,1,2.016685926763336,0.10466174574128365,0.35685735317433886
3_2909,2,1,0.9329196872630212,0.01990000000000002,0.5733898985809518
3_2911,1,0,0.777207327136089,1.0,0.6075558562338271
3_2913,1,0,0.3071504484494343,1.0,0.7272778748620111
3_2914,6,0,3.136471762043707,1.0,0.1042537735658432
3_2916,3,0,0.5366786866904454,1.0,0.6859208710744973
3_2918,1,0,1.524550739830833,1.0,0.39962018829162016
3_2922,2,0,0.9849214839269896,1.0,0.5590061180208894
3_2924,19,3,3.570735987929641,0.0008594328820314674,0.10957006770998268
3_2927,4,0,1.5440692723812497,1.0,0.4213031048206606
3_293,2,0,-0.8168089154005459,1.0,0.9214965570309452
3_2933,1,0,0.3977454381343636,1.0,0.7056365926272337
3_2936,6,0,-1.4099227413771116,1.0,0.9709590129746091
3_2937,2,0,-0.16569165263889016,1.0,0.8308230381356712
3_2939,1,0,1.9468951685862719,1.0,0.2903667967243364
3_294,4,1,1.8993681559828786,0.039403990000000035,0.32756791953321795
