gene,SNPs,hits,Z,top_candidate_p,Z_pVal
1_1078,131,8,-3.5563938970963087,5.814627569637729e-05,0.8670517835918139
1_1079,138,4,-4.567314592990664,0.050597608247831896,0.9368051083565313
1_1080,11,3,-0.04154343484473503,0.00015537262915503648,0.5144053816537457
1_1081,2,0,-1.3751010826483598,1.0,0.8304962003884121
1_1082,18,2,-0.0824586349609188,0.013756463740805566,0.5023315616117499
1_1086,5,1,-3.2304853478030973,0.049009950100000046,0.9811801321142988
1_1087,3,0,1.1765914099325125,1.0,0.2540261039750745
1_1089,8,1,-1.7091917361373992,0.07725530557207996,0.8624147241842213
1_109,5,0,0.23752513644950435,1.0,0.46517503794686843
1_1092,1,0,1.612363907647697,1.0,0.177283909866632
1_1095,1,0,1.190861858537664,1.0,0.25510758109470233
1_1096,1,0,1.3627030380072809,1.0,0.221403298000716
1_11,60,9,-0.8407468691289683,9.332430681581332e-09,0.5620895875241274
1_110,3,0,-0.23474696102281145,1.0,0.5895067152016433
1_1109,1,0,1.0752804193214573,1.0,0.279201350312408
1_1119,2,1,1.754340906191483,0.01990000000000002,0.153708928065712
1_112,1,0,0.868851134758388,1.0,0.32479762728969175
1_1122,31,6,-4.506629350758812,5.939976718832596e-07,0.9926885986473274
